Secretaria de Atenção Primária à Saúde - SAPS/MS 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
" Competência: SET/2025, AGO/2025."
Estado: SE.
"Município: AMPARO DE SÃO FRANCISCO, AQUIDABÃ, ARACAJU, ARAUÁ, AREIA BRANCA, BARRA DOS COQUEIROS, BOQUIM, BREJO GRANDE, CAMPO DO BRITO, CANHOBA, CANINDÉ DE SÃO FRANCISCO, CAPELA, CARIRA, CARMÓPOLIS, CEDRO DE SÃO JOÃO, CRISTINÁPOLIS, CUMBE, DIVINA PASTORA, ESTÂNCIA, FEIRA NOVA, FREI PAULO, GARARU, GENERAL MAYNARD, GRACHO CARDOSO, ILHA DAS FLORES, INDIAROBA, ITABAIANA, ITABAIANINHA, ITABI, ITAPORANGA D'AJUDA, JAPARATUBA, JAPOATÃ, LAGARTO, LARANJEIRAS, MACAMBIRA, MALHADA DOS BOIS, MALHADOR, MARUIM, MOITA BONITA, MONTE ALEGRE DE SERGIPE, MURIBECA, NEÓPOLIS, NOSSA SENHORA APARECIDA, NOSSA SENHORA DA GLÓRIA, NOSSA SENHORA DAS DORES, NOSSA SENHORA DE LOURDES, NOSSA SENHORA DO SOCORRO, PACATUBA, PEDRA MOLE, PEDRINHAS, PINHÃO, PIRAMBU, POÇO REDONDO, POÇO VERDE, PORTO DA FOLHA, PROPRIÁ, RIACHÃO DO DANTAS, RIACHUELO, RIBEIRÓPOLIS, ROSÁRIO DO CATETE, SALGADO, SANTA LUZIA DO ITANHY, SANTA ROSA DE LIMA, SANTANA DO SÃO FRANCISCO, SANTO AMARO DAS BROTAS, SÃO CRISTÓVÃO, SÃO DOMINGOS, SÃO FRANCISCO, SÃO MIGUEL DO ALEIXO, SIMÃO DIAS, SIRIRI, TELHA, TOBIAS BARRETO, TOMAR DO GERU, UMBAÚBA."
"Temas para Saúde: Agravos negligenciados, Alimentação saudável, Autocuidado de pessoas com doenças crônicas, Ações de combate ao Aedes aegypti, Cidadania e direitos humanos, Dependência química / tabaco / álcool / outras drogas, Envelhecimento / Climatério / Andropausa / Etc, Plantas medicinais / fitoterapia, Prevenção da violência e promoção da cultura da paz, Saúde ambiental, Saúde bucal, Saúde do trabalhador, Saúde mental, Saúde sexual e reprodutiva, Semana saúde na escola."
"Programa Saúde na Escola: Educação, Saúde."
Nível: INEP (Escolas/Creche).
Tipo Informação: Quantidade de Atividade Coletiva


Uf;Ibge;Municipio;Unidade de Saúde - CNES;Tipo Unidade;Desc Unidade;Equipe - INE;Tipo Equipe;Desc Equipe;INEP (Escolas/Creche);Agravos negligenciados;Alimentação saudável;Autocuidado de pessoas com doe;Ações de combate ao Aedes aegy;Cidadania e direitos humanos;Dependência química / tabaco /;Envelhecimento / Climatério / ;Plantas medicinais / fitoterap;Prevenção da violência e promo;Saúde ambiental;Saúde bucal;Saúde do trabalhador;Saúde mental;Saúde sexual e reprodutiva;Semana saúde na escola;
SE;280480;NOSSA SENHORA DO SOCORRO;2421666;02;CENTRO DE SAUDE/UNIDADE BASICA;0001968718;71;ESB - EQUIPE DE SAUDE BUCAL;28027760;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280410;MOITA BONITA;2477211;02;CENTRO DE SAUDE/UNIDADE BASICA;0001838822;71;ESB - EQUIPE DE SAUDE BUCAL;28008340;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280290;ITABAIANA;2546167;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174785;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28007549;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280170;CRISTINÁPOLIS;2421003;02;CENTRO DE SAUDE/UNIDADE BASICA;0001819003;71;ESB - EQUIPE DE SAUDE BUCAL;28032381;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280150;CARMÓPOLIS;7859082;02;CENTRO DE SAUDE/UNIDADE BASICA;0001741225;71;ESB - EQUIPE DE SAUDE BUCAL;28071425;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;
SE;280710;SIMÃO DIAS;9250522;02;CENTRO DE SAUDE/UNIDADE BASICA;0002279754;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009428;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;
SE;280290;ITABAIANA;9163042;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174815;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28035747;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280320;ITAPORANGA D'AJUDA;7109148;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792628;71;ESB - EQUIPE DE SAUDE BUCAL;28033051;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280540;POÇO REDONDO;2420112;02;CENTRO DE SAUDE/UNIDADE BASICA;0002413345;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28002237;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
SE;280290;ITABAIANA;2477734;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174718;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28007468;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280350;LAGARTO;2420511;02;CENTRO DE SAUDE/UNIDADE BASICA;0001511440;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28011147;0;0;0;0;2;0;0;0;2;0;0;0;2;0;0;
SE;280020;AQUIDABÃ;2422689;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171735;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005198;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477092;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173738;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28034686;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280067;BOQUIM;6407641;02;CENTRO DE SAUDE/UNIDADE BASICA;0002360527;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28070402;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280410;MOITA BONITA;2477203;02;CENTRO DE SAUDE/UNIDADE BASICA;0001838997;71;ESB - EQUIPE DE SAUDE BUCAL;28008251;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280710;SIMÃO DIAS;2422468;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178470;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009738;0;1;0;0;0;1;0;1;0;1;6;0;0;0;0;
SE;280560;PORTO DA FOLHA;2422131;01;POSTO DE SAUDE;0000177423;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28003055;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;
SE;280030;ARACAJU;0002291;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28019741;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280130;CAPELA;2476959;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173908;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28036239;0;2;0;0;2;0;0;0;2;2;0;0;2;0;0;
SE;280210;ESTÂNCIA;2477823;02;CENTRO DE SAUDE/UNIDADE BASICA;0001776371;71;ESB - EQUIPE DE SAUDE BUCAL;28024915;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;
SE;280300;ITABAIANINHA;2421259;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174882;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023064;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
SE;280010;AMPARO DE SÃO FRANCISCO;7009615;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28012666;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280620;SALGADO;2421801;02;CENTRO DE SAUDE/UNIDADE BASICA;0002486504;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28032136;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280740;TOBIAS BARRETO;2421984;02;CENTRO DE SAUDE/UNIDADE BASICA;0001807285;71;ESB - EQUIPE DE SAUDE BUCAL;28010736;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477114;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173762;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28029968;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477130;02;CENTRO DE SAUDE/UNIDADE BASICA;0002105322;71;ESB - EQUIPE DE SAUDE BUCAL;28032179;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280290;ITABAIANA;2477777;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174750;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28035780;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;0001962159;71;ESB - EQUIPE DE SAUDE BUCAL;28024141;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;
SE;280030;ARACAJU;0002526;02;CENTRO DE SAUDE/UNIDADE BASICA;0001480103;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28019253;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280670;SÃO CRISTÓVÃO;2423200;02;CENTRO DE SAUDE/UNIDADE BASICA;0001794922;71;ESB - EQUIPE DE SAUDE BUCAL;28021568;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280760;UMBAÚBA;9865845;02;CENTRO DE SAUDE/UNIDADE BASICA;0001962019;71;ESB - EQUIPE DE SAUDE BUCAL;28033973;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477122;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173770;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28000226;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280540;POÇO REDONDO;2420090;02;CENTRO DE SAUDE/UNIDADE BASICA;0002324911;76;EAP - EQUIPE DE ATENÇÃO PRIMÁRIA;28002415;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;
SE;280030;ARACAJU;0002631;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172472;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018710;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280170;CRISTINÁPOLIS;2420988;01;POSTO DE SAUDE;0001821431;71;ESB - EQUIPE DE SAUDE BUCAL;28035143;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280430;MURIBECA;2477297;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175919;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005872;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;
SE;280710;SIMÃO DIAS;2422468;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178470;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009371;1;2;0;0;0;0;0;0;0;0;1;0;1;0;0;
SE;280140;CARIRA;2546264;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28003560;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2497158;02;CENTRO DE SAUDE/UNIDADE BASICA;0002459264;71;ESB - EQUIPE DE SAUDE BUCAL;28035801;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;6361374;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178306;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021444;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280140;CARIRA;2546264;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28003950;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477076;02;CENTRO DE SAUDE/UNIDADE BASICA;0002105314;71;ESB - EQUIPE DE SAUDE BUCAL;28026632;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280020;AQUIDABÃ;2422778;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171743;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005503;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28024400;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280170;CRISTINÁPOLIS;2420961;01;POSTO DE SAUDE;0000174106;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28022599;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280190;CUMBE;6740510;02;CENTRO DE SAUDE/UNIDADE BASICA;0001966383;71;ESB - EQUIPE DE SAUDE BUCAL;28036824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178748;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28024370;0;6;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280630;SANTA LUZIA DO ITANHY;2423405;02;CENTRO DE SAUDE/UNIDADE BASICA;0001880896;71;ESB - EQUIPE DE SAUDE BUCAL;28026055;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280290;ITABAIANA;3281329;02;CENTRO DE SAUDE/UNIDADE BASICA;0002384450;71;ESB - EQUIPE DE SAUDE BUCAL;28007190;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280440;NEÓPOLIS;2477920;02;CENTRO DE SAUDE/UNIDADE BASICA;0002350408;71;ESB - EQUIPE DE SAUDE BUCAL;28013425;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;
SE;280710;SIMÃO DIAS;2422336;02;CENTRO DE SAUDE/UNIDADE BASICA;0001991337;71;ESB - EQUIPE DE SAUDE BUCAL;28009991;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280150;CARMÓPOLIS;7859082;02;CENTRO DE SAUDE/UNIDADE BASICA;0002471078;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28016165;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280010;AMPARO DE SÃO FRANCISCO;7009615;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28012682;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;2423200;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178071;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28032640;0;1;0;0;0;0;0;0;0;0;0;0;3;0;1;
SE;280400;MARUIM;2745275;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175773;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28016629;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;
SE;280710;SIMÃO DIAS;2546108;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178489;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009983;2;0;0;1;0;0;0;0;0;0;3;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;2423405;02;CENTRO DE SAUDE/UNIDADE BASICA;0001880896;71;ESB - EQUIPE DE SAUDE BUCAL;28026098;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280270;ILHA DAS FLORES;2502895;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174580;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013123;0;0;0;9;0;0;0;0;0;0;0;0;1;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;5341264;02;CENTRO DE SAUDE/UNIDADE BASICA;0002248204;71;ESB - EQUIPE DE SAUDE BUCAL;28000110;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;
SE;280740;TOBIAS BARRETO;3541444;02;CENTRO DE SAUDE/UNIDADE BASICA;0001569775;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28031814;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280350;LAGARTO;2503808;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175498;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28011945;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;
SE;280600;RIBEIRÓPOLIS;2421240;01;POSTO DE SAUDE;0002320754;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28029852;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;
SE;280460;NOSSA SENHORA DAS DORES;9330453;01;POSTO DE SAUDE;0001556177;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28006186;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;0001961861;71;ESB - EQUIPE DE SAUDE BUCAL;28028562;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280470;NOSSA SENHORA DE LOURDES;2420201;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28039408;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280140;CARIRA;2546264;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28003578;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
SE;280560;PORTO DA FOLHA;2818957;01;POSTO DE SAUDE;0000177431;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28002911;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;
SE;280710;SIMÃO DIAS;2422328;02;CENTRO DE SAUDE/UNIDADE BASICA;0001630970;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010019;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;
SE;280270;ILHA DAS FLORES;2612291;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174599;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013123;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;6119492;02;CENTRO DE SAUDE/UNIDADE BASICA;0001534238;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025679;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280190;CUMBE;4020766;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174165;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005651;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;
SE;280620;SALGADO;7513852;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177849;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023285;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280290;ITABAIANA;2611899;02;CENTRO DE SAUDE/UNIDADE BASICA;0002467747;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28034546;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;0001961861;71;ESB - EQUIPE DE SAUDE BUCAL;28024400;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;
SE;280510;PEDRINHAS;2423383;02;CENTRO DE SAUDE/UNIDADE BASICA;0001617990;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28023153;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280067;BOQUIM;6407641;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28022173;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421666;02;CENTRO DE SAUDE/UNIDADE BASICA;0001618466;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28026519;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280420;MONTE ALEGRE DE SERGIPE;2420279;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175862;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28001494;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477106;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28029968;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;
SE;280030;ARACAJU;2600366;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173126;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280560;PORTO DA FOLHA;2422085;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177385;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28003500;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280740;TOBIAS BARRETO;2422069;02;CENTRO DE SAUDE/UNIDADE BASICA;0001518682;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28031725;2;0;0;1;0;0;0;0;0;0;0;0;3;1;0;
SE;280070;BREJO GRANDE;2658410;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173584;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012720;3;0;0;1;0;2;0;0;1;0;0;0;0;1;0;
SE;280030;ARACAJU;0003115;02;CENTRO DE SAUDE/UNIDADE BASICA;0002041960;71;ESB - EQUIPE DE SAUDE BUCAL;28018850;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477084;02;CENTRO DE SAUDE/UNIDADE BASICA;0002105330;71;ESB - EQUIPE DE SAUDE BUCAL;28035240;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280510;PEDRINHAS;2423375;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177113;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023250;2;2;0;0;0;0;0;0;0;0;2;0;2;0;0;
SE;280030;ARACAJU;0002410;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172049;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026551;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
SE;280420;MONTE ALEGRE DE SERGIPE;3059170;02;CENTRO DE SAUDE/UNIDADE BASICA;0001651153;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28001443;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28024257;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280230;FREI PAULO;2423634;02;CENTRO DE SAUDE/UNIDADE BASICA;0001765701;71;ESB - EQUIPE DE SAUDE BUCAL;28004248;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;2815877;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792733;71;ESB - EQUIPE DE SAUDE BUCAL;28025547;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280430;MURIBECA;2477262;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175897;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005848;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
SE;280280;INDIAROBA;2423138;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174629;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025237;0;3;0;5;0;0;0;0;0;0;0;0;0;2;7;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28024370;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280230;FREI PAULO;2423626;02;CENTRO DE SAUDE/UNIDADE BASICA;0001765485;71;ESB - EQUIPE DE SAUDE BUCAL;28004132;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280020;AQUIDABÃ;2422662;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171719;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005309;0;1;0;0;1;0;0;0;1;0;1;0;2;1;0;
SE;280290;ITABAIANA;2477688;02;CENTRO DE SAUDE/UNIDADE BASICA;0002129035;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28007131;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280030;ARACAJU;0003093;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28019210;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280070;BREJO GRANDE;2658410;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173584;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012828;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2497166;02;CENTRO DE SAUDE/UNIDADE BASICA;0002320754;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28029852;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
SE;280210;ESTÂNCIA;2477912;02;CENTRO DE SAUDE/UNIDADE BASICA;0001723413;71;ESB - EQUIPE DE SAUDE BUCAL;28024451;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;
SE;280030;ARACAJU;0002399;02;CENTRO DE SAUDE/UNIDADE BASICA;0002041669;71;ESB - EQUIPE DE SAUDE BUCAL;28019067;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280350;LAGARTO;2420538;02;CENTRO DE SAUDE/UNIDADE BASICA;0001660241;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28032225;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2497166;02;CENTRO DE SAUDE/UNIDADE BASICA;0002169908;71;ESB - EQUIPE DE SAUDE BUCAL;28004973;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;
SE;280540;POÇO REDONDO;2420090;02;CENTRO DE SAUDE/UNIDADE BASICA;0001956760;71;ESB - EQUIPE DE SAUDE BUCAL;28002261;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0;
SE;280030;ARACAJU;0002550;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28021096;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;
SE;280580;RIACHÃO DO DANTAS;2420872;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177598;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012496;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280030;ARACAJU;0002429;02;CENTRO DE SAUDE/UNIDADE BASICA;0002039702;71;ESB - EQUIPE DE SAUDE BUCAL;28018354;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280720;SIRIRI;2422174;02;CENTRO DE SAUDE/UNIDADE BASICA;0001511262;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28014928;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280720;SIRIRI;2422174;02;CENTRO DE SAUDE/UNIDADE BASICA;0001511262;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28014960;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
