Secretaria de Atenção Primária à Saúde - SAPS/MS 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
" Competência: SET/2025, AGO/2025."
Estado: SE.
"Município: AMPARO DE SÃO FRANCISCO, AQUIDABÃ, ARACAJU, ARAUÁ, AREIA BRANCA, BARRA DOS COQUEIROS, BOQUIM, BREJO GRANDE, CAMPO DO BRITO, CANHOBA, CANINDÉ DE SÃO FRANCISCO, CAPELA, CARIRA, CARMÓPOLIS, CEDRO DE SÃO JOÃO, CRISTINÁPOLIS, CUMBE, DIVINA PASTORA, ESTÂNCIA, FEIRA NOVA, FREI PAULO, GARARU, GENERAL MAYNARD, GRACHO CARDOSO, ILHA DAS FLORES, INDIAROBA, ITABAIANA, ITABAIANINHA, ITABI, ITAPORANGA D'AJUDA, JAPARATUBA, JAPOATÃ, LAGARTO, LARANJEIRAS, MACAMBIRA, MALHADA DOS BOIS, MALHADOR, MARUIM, MOITA BONITA, MONTE ALEGRE DE SERGIPE, MURIBECA, NEÓPOLIS, NOSSA SENHORA APARECIDA, NOSSA SENHORA DA GLÓRIA, NOSSA SENHORA DAS DORES, NOSSA SENHORA DE LOURDES, NOSSA SENHORA DO SOCORRO, PACATUBA, PEDRA MOLE, PEDRINHAS, PINHÃO, PIRAMBU, POÇO REDONDO, POÇO VERDE, PORTO DA FOLHA, PROPRIÁ, RIACHÃO DO DANTAS, RIACHUELO, RIBEIRÓPOLIS, ROSÁRIO DO CATETE, SALGADO, SANTA LUZIA DO ITANHY, SANTA ROSA DE LIMA, SANTANA DO SÃO FRANCISCO, SANTO AMARO DAS BROTAS, SÃO CRISTÓVÃO, SÃO DOMINGOS, SÃO FRANCISCO, SÃO MIGUEL DO ALEIXO, SIMÃO DIAS, SIRIRI, TELHA, TOBIAS BARRETO, TOMAR DO GERU, UMBAÚBA."
"Práticas em Saúde: Antropometria, Aplicação tópica de flúor, Desenvolvimento da linguagem, Escovação dental supervisionada, Outro procedimento coletivo, Programa nacional de controle do tabagismo sessão 1, Programa nacional de controle do tabagismo sessão 2, Programa nacional de controle do tabagismo sessão 3, Programa nacional de controle do tabagismo sessão 4, Práticas corporais / atividade física, Saúde auditiva, Saúde ocular, Verificação da situação vacinal."
"Programa Saúde na Escola: Educação, Saúde."
Nível: INEP (Escolas/Creche).
Tipo Informação: Número de participantes


Uf;Ibge;Municipio;Unidade de Saúde - CNES;Tipo Unidade;Desc Unidade;Equipe - INE;Tipo Equipe;Desc Equipe;INEP (Escolas/Creche);Antropometria;Aplicação tópica de flúor;Desenvolvimento da linguagem;Escovação dental supervisionad;Outro procedimento coletivo;Programa nacional de controle ;Práticas corporais / atividade;Saúde auditiva;Saúde ocular;Verificação da situação vacina;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28031040;0;0;0;1;0;0;0;0;0;54;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28111400;0;0;0;0;0;0;0;0;0;34;
SE;280030;ARACAJU;0002429;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172103;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019245;0;71;0;71;0;0;71;0;0;71;
SE;280200;DIVINA PASTORA;2423006;02;CENTRO DE SAUDE/UNIDADE BASICA;0001873598;71;ESB - EQUIPE DE SAUDE BUCAL;28014677;0;62;0;62;62;0;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;5255236;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173800;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28040406;210;0;0;0;0;0;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2421240;01;POSTO DE SAUDE;0001773712;71;ESB - EQUIPE DE SAUDE BUCAL;28034058;0;0;0;15;0;0;0;0;0;0;
SE;280020;AQUIDABÃ;2422689;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171735;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28036379;0;0;0;0;0;0;0;0;0;72;
SE;280670;SÃO CRISTÓVÃO;2423219;02;CENTRO DE SAUDE/UNIDADE BASICA;0001799711;71;ESB - EQUIPE DE SAUDE BUCAL;28028597;0;107;0;103;0;0;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28020634;0;0;0;18;0;0;0;0;0;0;
SE;280030;ARACAJU;0003492;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172936;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019164;0;0;0;0;0;0;0;0;0;80;
SE;280020;AQUIDABÃ;2422670;02;CENTRO DE SAUDE/UNIDADE BASICA;0001495232;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005180;0;0;0;0;62;0;0;0;0;62;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28033060;0;0;0;0;0;0;0;0;0;14;
SE;280450;NOSSA SENHORA DA GLÓRIA;2421046;02;CENTRO DE SAUDE/UNIDADE BASICA;0001951505;71;ESB - EQUIPE DE SAUDE BUCAL;28001982;0;168;0;168;0;0;0;0;0;0;
SE;280067;BOQUIM;6407641;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28070402;0;0;0;0;0;0;0;0;0;12;
SE;280690;SÃO FRANCISCO;2423359;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178365;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28016130;0;0;0;0;0;0;0;0;0;127;
SE;280580;RIACHÃO DO DANTAS;7166796;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177644;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012615;0;32;0;32;0;0;0;0;0;0;
SE;280710;SIMÃO DIAS;2422433;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178462;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009843;0;0;0;0;0;0;0;0;0;99;
SE;280020;AQUIDABÃ;2422662;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171719;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005546;0;0;0;0;22;0;22;0;0;22;
SE;280100;CAMPO DO BRITO;4020731;02;CENTRO DE SAUDE/UNIDADE BASICA;0002379309;71;ESB - EQUIPE DE SAUDE BUCAL;28027108;0;43;0;43;0;0;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;4228731;02;CENTRO DE SAUDE/UNIDADE BASICA;0002355779;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026063;0;0;0;0;0;0;0;0;0;48;
SE;280740;TOBIAS BARRETO;2422069;02;CENTRO DE SAUDE/UNIDADE BASICA;0001518682;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010230;393;0;0;0;0;0;0;0;70;85;
SE;280510;PEDRINHAS;2423375;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177113;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023226;0;117;0;117;0;0;117;0;0;117;
SE;280030;ARACAJU;0003115;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172758;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28020260;140;0;0;0;0;0;0;0;0;0;
SE;280030;ARACAJU;0002836;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172650;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019377;66;0;0;0;0;0;0;0;0;0;
SE;280580;RIACHÃO DO DANTAS;2420864;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177571;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012330;0;0;0;0;23;0;0;0;0;13;
SE;280740;TOBIAS BARRETO;2422026;02;CENTRO DE SAUDE/UNIDADE BASICA;0001807854;71;ESB - EQUIPE DE SAUDE BUCAL;28010590;0;39;0;39;0;0;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28031903;0;0;0;1;0;0;73;0;0;0;
SE;280260;GRACHO CARDOSO;2612224;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174548;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28000986;0;0;0;0;0;0;0;0;0;14;
SE;280320;ITAPORANGA D'AJUDA;6119492;02;CENTRO DE SAUDE/UNIDADE BASICA;0001534238;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025466;0;0;0;0;0;0;0;0;0;11;
SE;280320;ITAPORANGA D'AJUDA;6119492;02;CENTRO DE SAUDE/UNIDADE BASICA;0002278006;71;ESB - EQUIPE DE SAUDE BUCAL;28025679;0;30;0;30;0;0;0;0;0;0;
SE;280030;ARACAJU;0025682;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173037;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019270;42;0;0;0;0;0;0;0;0;42;
SE;280450;NOSSA SENHORA DA GLÓRIA;2421119;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28001826;0;0;0;0;0;0;0;21;0;0;
SE;280710;SIMÃO DIAS;9250468;02;CENTRO DE SAUDE/UNIDADE BASICA;0001577719;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28035046;0;0;0;0;0;0;0;83;83;0;
SE;280760;UMBAÚBA;9865845;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28033965;77;0;0;0;0;0;0;0;0;0;
SE;280300;ITABAIANINHA;3323161;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174971;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28027124;0;0;0;0;0;0;0;0;0;136;
SE;280170;CRISTINÁPOLIS;2421003;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174130;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28022530;0;0;0;0;0;0;0;0;0;50;
SE;280210;ESTÂNCIA;2477866;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174289;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28032047;0;0;0;0;0;0;0;0;0;18;
SE;280030;ARACAJU;2600366;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173096;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019067;73;0;0;0;0;0;0;0;0;0;
SE;280710;SIMÃO DIAS;2422336;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178446;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009991;0;0;0;0;0;0;0;51;0;0;
SE;280320;ITAPORANGA D'AJUDA;2422794;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792466;71;ESB - EQUIPE DE SAUDE BUCAL;28025474;0;14;0;14;0;0;0;0;0;0;
SE;280170;CRISTINÁPOLIS;2421003;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174130;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28022467;0;0;0;0;0;0;0;0;0;50;
SE;280030;ARACAJU;0002399;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172022;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018320;34;0;0;0;0;0;0;0;0;0;
SE;280100;CAMPO DO BRITO;4020685;02;CENTRO DE SAUDE/UNIDADE BASICA;0001981382;71;ESB - EQUIPE DE SAUDE BUCAL;28006852;0;25;0;25;0;0;0;0;0;0;
SE;280230;FREI PAULO;2423618;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174440;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28029801;59;0;0;0;0;0;0;0;0;54;
SE;280450;NOSSA SENHORA DA GLÓRIA;2421089;02;CENTRO DE SAUDE/UNIDADE BASICA;0000176117;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28033248;66;0;0;0;0;0;0;0;0;66;
SE;280280;INDIAROBA;2477963;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174637;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28027116;31;0;0;0;0;0;0;0;0;0;
SE;280380;MALHADA DOS BOIS;2423324;02;CENTRO DE SAUDE/UNIDADE BASICA;0001582313;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005775;0;0;0;0;0;0;0;0;69;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;0001962159;71;ESB - EQUIPE DE SAUDE BUCAL;28024150;0;27;0;27;0;0;0;0;0;0;
SE;280020;AQUIDABÃ;2422646;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171697;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005368;0;0;0;0;0;0;0;0;0;53;
SE;280760;UMBAÚBA;2421410;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178764;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28024184;56;0;0;0;0;0;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;6966721;02;CENTRO DE SAUDE/UNIDADE BASICA;0001804014;71;ESB - EQUIPE DE SAUDE BUCAL;28021320;0;66;0;0;0;0;0;0;0;0;
SE;280280;INDIAROBA;3539148;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174645;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025270;75;0;0;0;0;0;0;0;0;0;
SE;280020;AQUIDABÃ;2422646;02;CENTRO DE SAUDE/UNIDADE BASICA;0001984209;71;ESB - EQUIPE DE SAUDE BUCAL;28005490;0;0;0;35;0;0;0;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;2422816;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175021;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28036298;0;0;0;0;0;0;0;0;0;97;
SE;280130;CAPELA;2476908;01;POSTO DE SAUDE;0000173835;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28014162;0;0;0;0;0;0;113;0;0;0;
SE;280450;NOSSA SENHORA DA GLÓRIA;2421119;02;CENTRO DE SAUDE/UNIDADE BASICA;0000176176;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28002199;0;0;0;0;0;0;0;0;881;0;
SE;280170;CRISTINÁPOLIS;7899394;01;POSTO DE SAUDE;0002340445;71;ESB - EQUIPE DE SAUDE BUCAL;28022556;0;0;0;0;9;0;0;0;0;0;
SE;280440;NEÓPOLIS;2477920;02;CENTRO DE SAUDE/UNIDADE BASICA;0002350408;71;ESB - EQUIPE DE SAUDE BUCAL;28013450;0;0;0;39;0;0;0;0;0;0;
SE;280440;NEÓPOLIS;2420058;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175927;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013484;42;0;0;0;0;0;0;15;42;42;
SE;280300;ITABAIANINHA;3323161;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28022831;0;0;0;0;0;0;0;0;0;21;
SE;280290;ITABAIANA;2477734;02;CENTRO DE SAUDE/UNIDADE BASICA;0002009749;71;ESB - EQUIPE DE SAUDE BUCAL;28007166;0;190;0;200;0;0;0;0;0;0;
SE;280030;ARACAJU;0002364;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171921;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018567;14;0;0;0;14;0;0;0;0;0;
SE;280280;INDIAROBA;2423111;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174610;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025393;186;0;0;0;0;0;0;0;0;186;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477106;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173746;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28000013;217;206;0;0;0;0;0;0;0;206;
SE;280490;PACATUBA;3519805;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177083;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28015860;0;0;0;0;0;0;0;0;0;50;
SE;280570;PROPRIÁ;2422581;02;CENTRO DE SAUDE/UNIDADE BASICA;0001977768;71;ESB - EQUIPE DE SAUDE BUCAL;28013913;0;0;0;103;103;0;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;5459648;02;CENTRO DE SAUDE/UNIDADE BASICA;0001800930;71;ESB - EQUIPE DE SAUDE BUCAL;28032349;0;21;0;21;0;0;0;0;0;0;
SE;280020;AQUIDABÃ;4660854;02;CENTRO DE SAUDE/UNIDADE BASICA;0002242443;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005481;0;0;0;0;0;0;0;0;0;9;
SE;280670;SÃO CRISTÓVÃO;2423278;02;CENTRO DE SAUDE/UNIDADE BASICA;0001801295;71;ESB - EQUIPE DE SAUDE BUCAL;28021304;0;45;0;45;0;0;0;0;0;0;
SE;280170;CRISTINÁPOLIS;2421003;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174130;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28022564;0;0;0;0;0;0;0;0;0;40;
SE;280270;ILHA DAS FLORES;2477181;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174572;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013093;0;0;0;0;0;0;0;0;0;72;
SE;280750;TOMAR DO GERU;2420457;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178705;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023889;41;0;0;0;41;0;0;0;0;41;
SE;280030;ARACAJU;0002305;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171867;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018907;0;0;0;0;0;0;0;0;0;43;
SE;280710;SIMÃO DIAS;2422433;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178462;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28033400;0;0;0;55;0;0;0;0;0;0;
SE;280030;ARACAJU;9141588;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172618;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018737;106;0;0;0;0;0;0;0;145;0;
SE;280260;GRACHO CARDOSO;6326765;01;POSTO DE SAUDE;0002278987;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28001087;0;0;0;0;0;0;0;0;0;8;
SE;280360;LARANJEIRAS;2421321;02;CENTRO DE SAUDE/UNIDADE BASICA;0001839950;71;ESB - EQUIPE DE SAUDE BUCAL;28032012;0;43;0;0;43;0;0;0;0;0;
SE;280530;PIRAMBU;9450874;74;POLO ACADEMIA DA SAUDE;-;-;-;28016033;0;73;0;73;146;0;74;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;2422794;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792466;71;ESB - EQUIPE DE SAUDE BUCAL;28025687;0;30;0;30;30;0;0;0;0;0;
SE;280440;NEÓPOLIS;2420058;02;CENTRO DE SAUDE/UNIDADE BASICA;0001778862;71;ESB - EQUIPE DE SAUDE BUCAL;28013395;0;97;0;97;0;0;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;2423278;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178217;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021304;33;0;0;0;0;0;33;0;33;0;
SE;280030;ARACAJU;0002291;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28031679;0;0;0;0;0;0;117;0;0;0;
SE;280030;ARACAJU;0002380;02;CENTRO DE SAUDE/UNIDADE BASICA;0002422298;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28075404;0;0;0;0;0;0;0;0;0;11;
SE;280440;NEÓPOLIS;5147948;02;CENTRO DE SAUDE/UNIDADE BASICA;0001546147;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013468;39;0;0;0;39;0;0;0;39;0;
SE;280040;ARAUÁ;2423170;02;CENTRO DE SAUDE/UNIDADE BASICA;0001679384;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28031938;0;0;0;0;0;0;0;0;0;107;
SE;280300;ITABAIANINHA;3323161;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28029682;0;0;0;0;0;0;0;0;0;918;
SE;280630;SANTA LUZIA DO ITANHY;2545853;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177962;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026080;0;0;0;0;0;0;135;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;9222502;02;CENTRO DE SAUDE/UNIDADE BASICA;0002259060;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28072405;20;10;0;10;0;0;0;0;0;0;
SE;280030;ARACAJU;0002763;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172499;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019490;0;0;0;0;0;0;0;0;0;43;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28036786;0;0;0;0;0;0;0;0;0;21;
SE;280030;ARACAJU;0002399;02;CENTRO DE SAUDE/UNIDADE BASICA;0002116790;71;ESB - EQUIPE DE SAUDE BUCAL;28018893;0;0;0;32;0;0;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2421240;01;POSTO DE SAUDE;0001773712;71;ESB - EQUIPE DE SAUDE BUCAL;28032977;0;0;0;3;0;0;0;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;5393078;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175129;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025709;22;0;0;0;0;0;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;2423227;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178187;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28028252;44;0;0;0;0;0;0;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;2422824;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792520;71;ESB - EQUIPE DE SAUDE BUCAL;28025660;0;67;0;67;0;0;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28020812;73;0;0;0;0;0;0;0;0;61;
SE;280050;AREIA BRANCA;2477009;01;POSTO DE SAUDE;0002510154;71;ESB - EQUIPE DE SAUDE BUCAL;28006658;0;38;0;38;0;0;0;0;0;0;
SE;280130;CAPELA;2679957;01;POSTO DE SAUDE;0000173932;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28014413;28;92;0;92;28;0;0;0;0;28;
SE;280130;CAPELA;2476916;01;POSTO DE SAUDE;0000173843;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28014391;0;0;0;0;0;0;31;0;0;31;
SE;280420;MONTE ALEGRE DE SERGIPE;2420279;02;CENTRO DE SAUDE/UNIDADE BASICA;0002273136;71;ESB - EQUIPE DE SAUDE BUCAL;28001494;0;0;0;181;0;0;0;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;2422816;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792121;71;ESB - EQUIPE DE SAUDE BUCAL;28025733;0;40;0;40;40;0;0;0;0;0;
SE;280750;TOMAR DO GERU;9706534;02;CENTRO DE SAUDE/UNIDADE BASICA;0001810480;71;ESB - EQUIPE DE SAUDE BUCAL;28027213;59;59;0;0;0;0;0;0;0;0;
SE;280290;ITABAIANA;3281329;02;CENTRO DE SAUDE/UNIDADE BASICA;0002384450;71;ESB - EQUIPE DE SAUDE BUCAL;28007158;0;96;0;0;0;0;0;0;0;0;
SE;280290;ITABAIANA;0428159;02;CENTRO DE SAUDE/UNIDADE BASICA;0002129191;71;ESB - EQUIPE DE SAUDE BUCAL;28031547;0;71;0;13;0;0;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477122;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173770;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28000080;53;0;0;0;0;0;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2497166;02;CENTRO DE SAUDE/UNIDADE BASICA;0002333848;71;ESB - EQUIPE DE SAUDE BUCAL;28004973;0;0;0;14;0;0;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;4228731;02;CENTRO DE SAUDE/UNIDADE BASICA;0002355760;71;ESB - EQUIPE DE SAUDE BUCAL;28026063;0;0;0;107;0;0;0;0;0;0;
SE;280210;ESTÂNCIA;2477866;02;CENTRO DE SAUDE/UNIDADE BASICA;0001739298;71;ESB - EQUIPE DE SAUDE BUCAL;28024923;0;214;0;214;0;0;0;0;0;0;
SE;280170;CRISTINÁPOLIS;2421003;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174157;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28032381;0;0;0;0;0;0;0;0;0;17;
SE;280350;LAGARTO;2503794;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175455;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28011708;0;0;0;0;0;0;0;0;0;16;
SE;280480;NOSSA SENHORA DO SOCORRO;2421666;02;CENTRO DE SAUDE/UNIDADE BASICA;0001968963;71;ESB - EQUIPE DE SAUDE BUCAL;28026519;0;0;0;27;0;0;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;2423286;02;CENTRO DE SAUDE/UNIDADE BASICA;0001801732;71;ESB - EQUIPE DE SAUDE BUCAL;28021525;0;0;0;0;36;0;0;0;0;0;
SE;280300;ITABAIANINHA;3323161;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174955;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28031776;0;0;0;0;0;0;0;0;0;16;
SE;280410;MOITA BONITA;2477211;02;CENTRO DE SAUDE/UNIDADE BASICA;0001838822;71;ESB - EQUIPE DE SAUDE BUCAL;28008367;0;0;0;0;55;0;0;0;0;0;
SE;280150;CARMÓPOLIS;7833555;02;CENTRO DE SAUDE/UNIDADE BASICA;0002188074;71;ESB - EQUIPE DE SAUDE BUCAL;28032233;0;89;0;89;0;0;0;0;0;0;
SE;280360;LARANJEIRAS;6205240;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175641;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28016416;0;0;0;27;0;0;0;0;0;0;
SE;280710;SIMÃO DIAS;2422263;02;CENTRO DE SAUDE/UNIDADE BASICA;0001628127;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009460;0;0;0;0;0;0;0;180;101;101;
SE;280760;UMBAÚBA;2421410;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178764;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28024281;11;0;0;0;0;0;0;0;0;0;
SE;280520;PINHÃO;2546272;02;CENTRO DE SAUDE/UNIDADE BASICA;0001965301;71;ESB - EQUIPE DE SAUDE BUCAL;28036751;0;0;0;113;0;0;0;0;0;0;
SE;280580;RIACHÃO DO DANTAS;2420929;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177628;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012186;0;40;0;40;0;0;0;0;0;0;
